2017-07-15T22:41:49.691000Z,23.25
2017-07-15T22:41:52.192000Z,23.25
2017-07-15T22:41:54.716000Z,23.25
2017-07-15T22:41:57.244000Z,23.25
2017-07-15T22:41:59.741000Z,22.75
2017-07-15T22:42:02.315000Z,23.0
2017-07-15T22:42:04.565000Z,23.25
2017-07-15T22:42:07.066000Z,23.25
2017-07-15T22:42:09.566000Z,23.0
2017-07-15T22:42:12.068000Z,23.25
2017-07-15T22:42:14.569000Z,23.25
2017-07-15T22:42:17.065000Z,22.75
2017-07-15T22:42:19.566000Z,23.0
2017-07-15T22:42:22.069000Z,23.0
2017-07-15T22:42:24.564000Z,23.0
2017-07-15T22:42:27.090000Z,23.0
2017-07-15T22:42:29.690000Z,22.75
2017-07-15T22:42:32.214000Z,23.0
2017-07-15T22:42:34.716000Z,22.75
2017-07-15T22:42:37.263000Z,23.0
2017-07-15T22:42:39.765000Z,23.0
2017-07-15T22:42:42.264000Z,23.25
2017-07-15T22:42:44.789000Z,23.25
2017-07-15T22:42:47.288000Z,23.0
2017-07-15T22:42:49.788000Z,23.25
2017-07-15T22:42:52.289000Z,23.25
2017-07-15T22:42:54.563000Z,23.0
2017-07-15T22:42:57.139000Z,23.25
2017-07-15T22:42:59.641000Z,23.5
2017-07-15T22:43:02.138000Z,23.5
2017-07-15T22:43:04.637000Z,23.25
2017-07-15T22:43:07.138000Z,23.5
2017-07-15T22:43:09.638000Z,23.5
2017-07-15T22:43:12.140000Z,20.25
2017-07-15T22:43:14.712000Z,23.5
2017-07-15T22:43:17.287000Z,23.5
2017-07-15T22:43:19.562000Z,23.5
2017-07-15T22:43:22.114000Z,23.0
2017-07-15T22:43:24.612000Z,23.5
2017-07-15T22:43:27.162000Z,23.5
2017-07-15T22:43:29.687000Z,23.5
2017-07-15T22:43:32.188000Z,23.5
2017-07-15T22:43:34.686000Z,23.5
2017-07-15T22:43:37.210000Z,23.5
2017-07-15T22:43:39.712000Z,23.5
2017-07-15T22:43:42.212000Z,23.0
2017-07-15T22:43:44.712000Z,23.5
2017-07-15T22:43:47.212000Z,23.5
2017-07-15T22:43:49.710000Z,23.5
2017-07-15T22:43:52.210000Z,23.25
2017-07-15T22:43:54.711000Z,23.5
2017-07-15T22:43:57.210000Z,23.5
2017-07-15T22:43:59.711000Z,23.0
2017-07-15T22:44:02.236000Z,23.5
2017-07-15T22:44:04.735000Z,23.5
2017-07-15T22:44:07.235000Z,23.5
2017-07-15T22:44:09.735000Z,23.25
2017-07-15T22:44:12.237000Z,23.25
2017-07-15T22:44:14.735000Z,23.5
2017-07-15T22:44:17.234000Z,23.0
2017-07-15T22:44:19.734000Z,23.0
2017-07-15T22:44:22.237000Z,23.5
2017-07-15T22:44:24.735000Z,23.5
2017-07-15T22:44:27.234000Z,23.5
2017-07-15T22:44:29.762000Z,23.25
2017-07-15T22:44:32.259000Z,23.5
2017-07-15T22:44:34.784000Z,23.5
2017-07-15T22:44:37.283000Z,23.0
2017-07-15T22:44:39.584000Z,23.5
2017-07-15T22:44:42.108000Z,23.5
2017-07-15T22:44:44.609000Z,23.5
2017-07-15T22:44:47.109000Z,23.25
2017-07-15T22:44:49.609000Z,23.5
2017-07-15T22:44:52.109000Z,23.5
2017-07-15T22:44:54.608000Z,23.5
2017-07-15T22:44:57.109000Z,23.5
2017-07-15T22:44:59.608000Z,23.5
2017-07-15T22:45:02.108000Z,23.5
2017-07-15T22:45:04.609000Z,23.0
2017-07-15T22:45:07.108000Z,23.25
2017-07-15T22:45:09.658000Z,23.5
2017-07-15T22:45:12.158000Z,23.5
2017-07-15T22:45:14.658000Z,23.0
2017-07-15T22:45:17.158000Z,23.5
2017-07-15T22:45:19.662000Z,23.5
2017-07-15T22:45:22.181000Z,23.5
2017-07-15T22:45:24.708000Z,23.25
2017-07-15T22:45:27.208000Z,23.5
2017-07-15T22:45:29.707000Z,23.5
2017-07-15T22:45:32.231000Z,23.5
2017-07-15T22:45:34.732000Z,23.25
2017-07-15T22:45:37.081000Z,23.5
2017-07-15T22:45:39.606000Z,23.5
2017-07-15T22:45:42.106000Z,23.0
2017-07-15T22:45:44.606000Z,23.5
2017-07-15T22:45:47.105000Z,23.5
2017-07-15T22:45:49.605000Z,23.5
2017-07-15T22:45:52.105000Z,23.25
2017-07-15T22:45:54.606000Z,23.25
2017-07-15T22:45:57.107000Z,23.5
2017-07-15T22:45:59.605000Z,23.25
2017-07-15T22:46:02.105000Z,23.25
2017-07-15T22:46:04.606000Z,23.25
2017-07-15T22:46:07.106000Z,23.5
2017-07-15T22:46:09.605000Z,23.5
2017-07-15T22:46:12.179000Z,23.25
2017-07-15T22:46:14.705000Z,23.25
2017-07-15T22:46:17.229000Z,23.5
2017-07-15T22:46:19.730000Z,23.25
2017-07-15T22:46:22.232000Z,23.5
2017-07-15T22:46:24.730000Z,23.5
2017-07-15T22:46:27.229000Z,23.5
2017-07-15T22:46:29.728000Z,23.25
2017-07-15T22:46:32.257000Z,23.5
2017-07-15T22:46:34.754000Z,23.5
2017-07-15T22:46:37.253000Z,23.5
2017-07-15T22:46:39.753000Z,23.75
2017-07-15T22:46:42.255000Z,23.75
2017-07-15T22:46:44.754000Z,23.75
2017-07-15T22:46:47.253000Z,23.25
2017-07-15T22:46:49.778000Z,23.75
2017-07-15T22:46:52.279000Z,24.0
2017-07-15T22:46:54.778000Z,24.0
2017-07-15T22:46:57.278000Z,23.5
2017-07-15T22:46:59.780000Z,23.75
2017-07-15T22:47:02.280000Z,23.5
2017-07-15T22:47:04.555000Z,23.5
2017-07-15T22:47:07.217000Z,23.5
2017-07-15T22:47:09.675000Z,23.75
2017-07-15T22:47:12.078000Z,23.75
2017-07-15T22:47:14.576000Z,23.75
2017-07-15T22:47:17.131000Z,23.5
2017-07-15T22:47:19.614000Z,23.75
2017-07-15T22:47:22.127000Z,23.75
2017-07-15T22:47:24.797000Z,23.5
2017-07-15T22:47:27.210000Z,23.75
2017-07-15T22:47:29.667000Z,23.75
2017-07-15T22:47:32.152000Z,23.75
2017-07-15T22:47:34.726000Z,23.5
2017-07-15T22:47:37.226000Z,23.75
2017-07-15T22:47:39.727000Z,23.75
2017-07-15T22:47:42.226000Z,23.5
2017-07-15T22:47:44.727000Z,23.5
2017-07-15T22:47:47.225000Z,23.75
2017-07-15T22:47:49.726000Z,24.0
2017-07-15T22:47:52.242000Z,24.0
2017-07-15T22:47:54.776000Z,23.75
2017-07-15T22:47:57.300000Z,24.0
2017-07-15T22:47:59.576000Z,24.0
2017-07-15T22:48:02.076000Z,23.75
2017-07-15T22:48:04.600000Z,24.0
2017-07-15T22:48:07.100000Z,24.0
2017-07-15T22:48:09.600000Z,24.0
2017-07-15T22:48:12.100000Z,23.75
2017-07-15T22:48:14.599000Z,24.0
2017-07-15T22:48:17.100000Z,24.0
2017-07-15T22:48:19.600000Z,23.5
2017-07-15T22:48:22.124000Z,23.75
2017-07-15T22:48:24.625000Z,23.75
2017-07-15T22:48:27.149000Z,23.5
2017-07-15T22:48:29.648000Z,23.25
2017-07-15T22:48:32.148000Z,23.25
2017-07-15T22:48:34.675000Z,23.5
2017-07-15T22:48:37.199000Z,23.25
2017-07-15T22:48:39.698000Z,23.0
2017-07-15T22:48:42.199000Z,23.5
2017-07-15T22:48:44.699000Z,23.5
2017-07-15T22:48:47.223000Z,23.5
2017-07-15T22:48:49.723000Z,23.25
2017-07-15T22:48:52.224000Z,23.25
2017-07-15T22:48:54.747000Z,23.25
2017-07-15T22:48:57.248000Z,23.0
2017-07-15T22:48:59.774000Z,23.0
2017-07-15T22:49:02.272000Z,23.25
2017-07-15T22:49:04.773000Z,23.0
2017-07-15T22:49:07.274000Z,22.75
2017-07-15T22:49:09.773000Z,23.0
2017-07-15T22:49:12.272000Z,23.0
2017-07-15T22:49:14.774000Z,23.0
2017-07-15T22:49:17.072000Z,22.75
2017-07-15T22:49:19.571000Z,23.0
2017-07-15T22:49:22.097000Z,23.0
2017-07-15T22:49:24.604000Z,22.5
2017-07-15T22:49:27.097000Z,22.75
2017-07-15T22:49:29.596000Z,23.0
2017-07-15T22:49:32.146000Z,23.0
2017-07-15T22:49:34.646000Z,23.0
2017-07-15T22:49:37.195000Z,22.75
2017-07-15T22:49:39.721000Z,23.0
2017-07-15T22:49:42.227000Z,23.0
2017-07-15T22:49:44.751000Z,22.75
2017-07-15T22:49:47.245000Z,23.0
2017-07-15T22:49:49.745000Z,22.75
2017-07-15T22:49:52.245000Z,22.75
2017-07-15T22:49:54.745000Z,22.75
2017-07-15T22:49:57.246000Z,23.0
2017-07-15T22:49:59.773000Z,23.0
2017-07-15T22:50:02.294000Z,22.5
2017-07-15T22:50:04.794000Z,22.75
2017-07-15T22:50:07.294000Z,22.75
2017-07-15T22:50:09.569000Z,22.75
2017-07-15T22:50:12.095000Z,22.5
2017-07-15T22:50:14.620000Z,22.5
2017-07-15T22:50:17.120000Z,22.75
2017-07-15T22:50:19.619000Z,22.75
2017-07-15T22:50:22.123000Z,22.25
2017-07-15T22:50:24.619000Z,22.5
2017-07-15T22:50:27.119000Z,22.5
2017-07-15T22:50:29.619000Z,22.5
2017-07-15T22:50:32.119000Z,22.25
2017-07-15T22:50:34.618000Z,22.5
2017-07-15T22:50:37.194000Z,22.5
2017-07-15T22:50:39.693000Z,22.5
2017-07-15T22:50:42.219000Z,22.5
2017-07-15T22:50:44.744000Z,22.5
2017-07-15T22:50:47.242000Z,22.5
2017-07-15T22:50:49.743000Z,22.0
2017-07-15T22:50:52.269000Z,22.5
2017-07-15T22:50:54.768000Z,22.25
2017-07-15T22:50:57.268000Z,22.25
2017-07-15T22:50:59.793000Z,22.25
2017-07-15T22:51:02.292000Z,21.25
2017-07-15T22:51:04.792000Z,22.5
2017-07-15T22:51:07.293000Z,22.25
2017-07-15T22:51:09.791000Z,22.25
2017-07-15T22:51:12.069000Z,22.5
2017-07-15T22:51:14.568000Z,22.5
2017-07-15T22:51:17.091000Z,22.5
2017-07-15T22:51:19.591000Z,22.5
2017-07-15T22:51:22.091000Z,22.5
2017-07-15T22:51:24.616000Z,22.5
2017-07-15T22:51:27.116000Z,22.0
2017-07-15T22:51:29.617000Z,22.5
2017-07-15T22:51:32.118000Z,22.75
2017-07-15T22:51:34.641000Z,23.0
2017-07-15T22:51:37.167000Z,22.5
2017-07-15T22:51:39.666000Z,22.75
2017-07-15T22:51:42.168000Z,22.5
2017-07-15T22:51:44.690000Z,22.25
2017-07-15T22:51:47.190000Z,22.5
2017-07-15T22:51:49.714000Z,22.5
2017-07-15T22:51:52.291000Z,22.5
2017-07-15T22:51:54.790000Z,22.25
2017-07-15T22:51:57.290000Z,22.25
2017-07-15T22:51:59.791000Z,22.5
2017-07-15T22:52:02.289000Z,22.5
2017-07-15T22:52:04.790000Z,22.0
2017-07-15T22:52:07.292000Z,22.25
2017-07-15T22:52:09.791000Z,22.25
2017-07-15T22:52:12.291000Z,22.25
2017-07-15T22:52:14.789000Z,22.0
2017-07-15T22:52:17.289000Z,22.25
2017-07-15T22:52:19.789000Z,22.25
2017-07-15T22:52:22.289000Z,22.0
2017-07-15T22:52:24.791000Z,22.25
2017-07-15T22:52:27.065000Z,22.0
2017-07-15T22:52:29.563000Z,22.25
2017-07-15T22:52:32.064000Z,21.75
2017-07-15T22:52:34.565000Z,22.25
2017-07-15T22:52:37.066000Z,22.25
2017-07-15T22:52:39.564000Z,22.25
2017-07-15T22:52:42.064000Z,22.0
2017-07-15T22:52:44.566000Z,22.25
2017-07-15T22:52:47.065000Z,22.25
2017-07-15T22:52:49.588000Z,21.75
2017-07-15T22:52:52.088000Z,22.0
2017-07-15T22:52:54.588000Z,22.25
2017-07-15T22:52:57.088000Z,22.25
2017-07-15T22:52:59.613000Z,22.25
2017-07-15T22:53:02.140000Z,22.0
2017-07-15T22:53:04.638000Z,22.25
2017-07-15T22:53:07.138000Z,22.25
2017-07-15T22:53:09.638000Z,21.75
2017-07-15T22:53:12.138000Z,22.25
2017-07-15T22:53:14.636000Z,22.0
2017-07-15T22:53:17.137000Z,22.25
2017-07-15T22:53:19.661000Z,22.0
2017-07-15T22:53:22.188000Z,22.25
2017-07-15T22:53:24.686000Z,22.25
2017-07-15T22:53:27.211000Z,21.75
2017-07-15T22:53:29.787000Z,22.0
2017-07-15T22:53:32.061000Z,22.25
2017-07-15T22:53:34.561000Z,22.25
2017-07-15T22:53:37.061000Z,22.0
2017-07-15T22:53:39.561000Z,22.0
2017-07-15T22:53:42.085000Z,22.25
2017-07-15T22:53:44.636000Z,22.25
2017-07-15T22:53:47.136000Z,21.75
2017-07-15T22:53:49.660000Z,22.25
2017-07-15T22:53:52.163000Z,22.0
2017-07-15T22:53:54.661000Z,22.0
2017-07-15T22:53:57.161000Z,22.0
2017-07-15T22:53:59.662000Z,22.0
2017-07-15T22:54:02.160000Z,22.0
2017-07-15T22:54:04.660000Z,21.75
2017-07-15T22:54:07.184000Z,22.0
2017-07-15T22:54:09.710000Z,22.0
2017-07-15T22:54:12.234000Z,22.25
2017-07-15T22:54:14.735000Z,21.75
2017-07-15T22:54:17.233000Z,22.25
2017-07-15T22:54:19.758000Z,22.0
2017-07-15T22:54:22.258000Z,22.0
2017-07-15T22:54:24.759000Z,22.0
2017-07-15T22:54:27.260000Z,22.0
2017-07-15T22:54:29.759000Z,22.25
2017-07-15T22:54:32.258000Z,21.75
2017-07-15T22:54:34.757000Z,21.75
2017-07-15T22:54:37.261000Z,22.0
2017-07-15T22:54:39.783000Z,22.0
2017-07-15T22:54:42.109000Z,22.25
2017-07-15T22:54:44.609000Z,22.0
2017-07-15T22:54:47.108000Z,22.0
2017-07-15T22:54:49.633000Z,22.0
2017-07-15T22:54:52.135000Z,21.5
2017-07-15T22:54:54.657000Z,22.0
2017-07-15T22:54:57.184000Z,22.0
2017-07-15T22:54:59.708000Z,22.25
2017-07-15T22:55:02.236000Z,22.0
2017-07-15T22:55:04.733000Z,22.0
2017-07-15T22:55:07.231000Z,22.0
2017-07-15T22:55:09.732000Z,21.75
2017-07-15T22:55:12.237000Z,22.0
2017-07-15T22:55:14.732000Z,22.0
2017-07-15T22:55:17.231000Z,22.0
2017-07-15T22:55:19.732000Z,21.75
2017-07-15T22:55:22.231000Z,21.75
2017-07-15T22:55:24.732000Z,22.0
2017-07-15T22:55:27.234000Z,21.5
2017-07-15T22:55:29.731000Z,21.75
2017-07-15T22:55:32.256000Z,22.0
2017-07-15T22:55:34.758000Z,22.0
2017-07-15T22:55:37.281000Z,22.0
2017-07-15T22:55:39.805000Z,21.75
2017-07-15T22:55:42.313000Z,22.0
2017-07-15T22:55:44.804000Z,22.0
2017-07-15T22:55:47.306000Z,22.0
2017-07-15T22:55:49.804000Z,22.0
2017-07-15T22:55:52.305000Z,22.0
2017-07-15T22:55:54.804000Z,22.0
2017-07-15T22:55:57.304000Z,21.5
2017-07-15T22:55:59.807000Z,21.75
2017-07-15T22:56:02.309000Z,22.0
2017-07-15T22:56:04.804000Z,22.0
2017-07-15T22:56:07.304000Z,21.75
2017-07-15T22:56:09.805000Z,22.0
2017-07-15T22:56:12.305000Z,21.75
2017-07-15T22:56:14.579000Z,21.5
2017-07-15T22:56:17.080000Z,21.5
2017-07-15T22:56:19.579000Z,21.75
2017-07-15T22:56:22.104000Z,22.0
2017-07-15T22:56:24.628000Z,22.0
2017-07-15T22:56:27.129000Z,21.5
2017-07-15T22:56:29.630000Z,22.0
2017-07-15T22:56:32.128000Z,22.0
2017-07-15T22:56:34.629000Z,21.5
2017-07-15T22:56:37.129000Z,22.0
2017-07-15T22:56:39.627000Z,22.25
2017-07-15T22:56:42.127000Z,22.25
2017-07-15T22:56:44.628000Z,22.0
2017-07-15T22:56:47.131000Z,22.0
2017-07-15T22:56:49.628000Z,21.75
2017-07-15T22:56:52.130000Z,21.25
2017-07-15T22:56:54.678000Z,21.25
2017-07-15T22:56:57.202000Z,21.75
2017-07-15T22:56:59.726000Z,21.75
2017-07-15T22:57:02.227000Z,21.75
2017-07-15T22:57:04.751000Z,21.5
2017-07-15T22:57:07.252000Z,21.75
2017-07-15T22:57:09.751000Z,21.75
2017-07-15T22:57:12.254000Z,21.5
2017-07-15T22:57:14.967000Z,21.75
2017-07-15T22:57:17.425000Z,21.75
2017-07-15T22:57:19.801000Z,22.0
2017-07-15T22:57:22.127000Z,22.0
2017-07-15T22:57:24.690000Z,22.0
2017-07-15T22:57:27.176000Z,22.0
2017-07-15T22:57:29.726000Z,22.0
2017-07-15T22:57:32.251000Z,21.25
2017-07-15T22:57:34.752000Z,21.75
2017-07-15T22:57:37.276000Z,21.75
2017-07-15T22:57:45.924000Z,21.0
2017-07-15T22:57:48.451000Z,21.75
